Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brandon McManus,DEN,1,1,2,3,0,0,,0
Sam Martin,DEN,,,,,5,223,44.6,56
Daniel Carlson,LVR,2,2,1,1,0,0,,0
AJ Cole III,LVR,,,,,2,85,42.5,47
