Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Nathan Cottrell,JAX,1,19,19.0,0,19,0,0,,0,0
James Proche,BAL,0,0,,0,0,2,23,11.5,0,20
Willie Snead,BAL,1,5,5.0,0,5,0,0,,0,0
