Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kaelin Clay,CAR,1,19,19.0,0,19,2,15,7.5,0,8
Andre Roberts,ATL,0,0,,0,0,4,18,4.5,0,9
