Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Ryan Switzer,PIT,2,44,22.0,0,24,3,13,4.3,0,7
Dede Westbrook,JAX,1,16,16.0,0,16,2,36,18.0,0,25
Blake Bell,JAX,1,9,9.0,0,9,0,0,,0,0
