Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Tutu Atwell,LAR,2,26,13.0,0,19,2,28,14.0,0,17
Cooper Kupp,LAR,0,0,,0,0,1,8,8.0,0,8
Jake Funk,LAR,1,18,18.0,0,18,0,0,,0,0
C.J. Board,NYG,4,112,28.0,0,37,0,0,,0,0
Darnay Holmes,NYG,2,33,16.5,0,22,0,0,,0,0
