Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Michael Badgley,LAC,2,2,1,2,0,0,,
Donnie Jones,LAC,,,,,4,145,36.3,52
Chris Boswell,PIT,3,4,1,1,0,0,,
Jordan Berry,PIT,,,,,4,204,51.0,63
