Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chris Boswell,PIT,1,1,3,4,0,0,,0
Pressley Harvin III,PIT,,,,,2,99,49.5,51
Justin Tucker,BAL,1,1,2,2,0,0,,0
Jordan Stout,BAL,,,,,4,179,44.8,56
