Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kyren Williams,LAR,0,0,,0,0,1,3,3.0,0,3
Ronnie Rivers,LAR,1,16,16.0,0,16,0,0,,0,0
Charlie Jones,CIN,0,0,,0,0,4,45,11.3,0,19
