Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Nick Rose,WAS,2,2,1,1,0,0,,
Tress Way,WAS,,,,,8,320,40.0,53
Jon Ryan,SEA,,,,,6,263,43.8,59
Blair Walsh,SEA,,,,3,0,0,,
