Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brandon McManus,DEN,3,3,,,0,0,,0
Corliss Waitman,DEN,,,,,6,306,51.0,54
Riley Patterson,JAX,2,2,1,1,0,0,,0
Logan Cooke,JAX,,,,,6,287,47.8,63
