Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Lac Edwards,NYJ,,,,,7,324,46.3,54
Chandler Catanzaro,NYJ,,,2,3,0,0,,
Stephen Gostkowski,NWE,3,3,1,1,0,0,,
Ryan Allen,NWE,,,,,8,338,42.3,53
