Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Joseph,MIN,1,1,1,1,0,0,,0
Jordan Berry,MIN,,,,,6,296,49.3,64
Mason Crosby,GNB,4,4,3,3,0,0,,0
Corey Bojorquez,GNB,,,,,2,63,31.5,39
