Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Harrison Butker,KAN,5,5,2,3,0,0,,0
Tommy Townsend,KAN,,,,,1,42,42.0,42
Daniel Carlson,LVR,2,2,,,0,0,,0
AJ Cole III,LVR,,,,,5,250,50.0,63
