Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Skyy Moore,KAN,0,0,,0,0,1,2,2.0,0,2
Kadarius Toney,KAN,0,0,,0,0,1,5,5.0,0,5
Michael Burton,KAN,1,20,20.0,0,20,0,0,,0,0
Isiah Pacheco,KAN,1,0,0.0,0,0,0,0,,0,0
DeAndre Carter,LAC,2,54,27.0,0,33,0,0,,0,0
