Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Daniel Carlson,LVR,1,1,3,3,0,0,,0
AJ Cole III,LVR,,,,,3,148,49.3,64
Matt Gay,LAR,2,2,1,2,0,0,,0
Riley Dixon,LAR,,,,,3,156,52.0,65
