Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Harrison Butker,KAN,6,7,1,1,0,0,,
Dustin Colquitt,KAN,,,,,3,142,47.3,52
Greg Zuerlein,LAR,6,7,2,2,0,0,,
Johnny Hekker,LAR,,,,,4,222,55.5,68
