Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Myers,SEA,2,2,1,2,0,0,,0
Michael Dickson,SEA,,,,,2,88,44.0,45
Greg Joseph,MIN,3,3,3,3,0,0,,0
Jordan Berry,MIN,,,,,2,94,47.0,49
