Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Desmond King,LAC,2,20,10.0,0,14,4,17,4.3,0,17
Tyler Lockett,SEA,1,34,34.0,0,34,3,4,1.3,0,6
Rashaad Penny,SEA,2,35,17.5,0,19,0,0,,0,0
