Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brett Kern,TEN,,,,,9,424,47.1,61
Brandon McManus,DEN,1,1,3,3,0,0,,0
Colby Wadman,DEN,,,,,8,401,50.1,56
