Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Justin Tucker,BAL,3,3,2,3,0,0,,0
Jordan Stout,BAL,,,,,2,117,58.5,63
Evan McPherson,CIN,3,3,1,1,0,0,,0
Brad Robbins,CIN,,,,,3,120,40.0,41
