Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Trestan Ebner,CHI,4,98,24.5,0,30,0,0,,0,0
Ihmir Smith-Marsette,CHI,1,17,17.0,0,17,0,0,,0,0
Amari Rodgers,GNB,1,24,24.0,0,24,3,20,6.7,0,20
