Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Dallis Flowers,IND,5,175,35.0,0,49,1,0,0.0,0,0
Jalen Reagor,MIN,0,0,,0,0,3,13,4.3,0,13
Kene Nwangwu,MIN,6,159,26.5,0,36,0,0,,0,0
