Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Joseph,CLE,2,2,2,2,0,0,,
Britton Colquitt,CLE,,,,,7,350,50.0,59
Matthew McCrane,OAK,4,4,3,5,0,0,,0
Johnny Townsend,OAK,,,,,6,267,44.5,50
