Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Montrell Washington,DEN,0,0,,0,0,3,14,4.7,0,8
Tyrie Cleveland,DEN,2,18,9.0,0,10,0,0,,0,0
C.J. Board,TEN,0,0,,0,0,4,51,12.8,0,17
Hassan Haskins,TEN,1,17,17.0,0,17,0,0,,0,0
