Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ryan Succop,TEN,2,2,,,0,0,,
Brett Kern,TEN,,,,,5,246,49.2,54
Ka'imi Fairbairn,HOU,6,7,3,3,0,0,,
Shane Lechler,HOU,,,,,2,122,61.0,61
