Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brandon McManus,DEN,2,2,3,4,0,0,,0
Colby Wadman,DEN,,,,,3,105,35.0,36
Dan Bailey,MIN,3,3,,,0,0,,0
Britton Colquitt,MIN,,,,,5,236,47.2,53
