Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Eli Manning,NYG,28,37,273,2,0,3,13,26,113.9,0,0,0,,0,0,0,0,,1,1
Orleans Darkwa,NYG,0,0,0,0,0,0,0,,,14,70,0,,2,2,18,0,,0,0
Wayne Gallman,NYG,0,0,0,0,0,0,0,0,,3,22,0,13,1,0,0,0,0,0,0
Shane Vereen,NYG,0,0,0,0,0,0,0,0,,5,11,0,6,4,4,27,0,14,0,0
Tavarres King,NYG,0,0,0,0,0,0,0,0,,1,11,0,11,4,2,22,0,15,0,0
Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,13,11,142,0,26,0,0
Roger Lewis,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,33,1,14,0,0
Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,31,1,9,0,0
C.J. Beathard,SFO,19,25,288,2,1,0,0,83,123.4,5,15,1,,0,0,0,0,,0,0
Carlos Hyde,SFO,0,0,0,0,0,0,0,0,,17,98,0,28,3,2,6,0,6,0,0
Matt Breida,SFO,0,0,0,0,0,0,0,0,,9,55,1,33,2,1,3,0,3,0,0
Marquise Goodwin,SFO,0,0,0,0,0,0,0,0,,1,18,0,18,2,1,83,1,83,0,0
Garrett Celek,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,67,1,47,0,0
Louis Murphy,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,48,0,40,0,0
Kendrick Bourne,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,42,0,20,0,0
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,1,0,0,0,6,5,27,0,12,1,1
Aldrick Robinson,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
