Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Graham Gano,NYG,1,1,1,1,0,0,,0
Riley Dixon,NYG,,,,,4,193,48.3,52
Ryan Succop,TAM,3,3,3,3,0,0,,0
Bradley Pinion,TAM,,,,,3,136,45.3,55
