Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Britain Covey,PHI,0,0,,0,0,1,25,25.0,0,25
Jamison Crowder,WAS,0,0,,0,0,1,11,11.0,0,11
Antonio Gibson,WAS,1,27,27.0,0,27,0,0,,0,0
