Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Kai Forbath,MIN,,1,1,1,0,0,,
Ryan Quigley,MIN,,,,,6,264,44.0,55
Chris Boswell,PIT,2,2,4,4,0,0,,
Jordan Berry,PIT,,,,,5,193,38.6,46
