Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Wil Lutz,NOR,2,2,4,4,0,0,,0
Thomas Morstead,NOR,,,,,4,194,48.5,53
Younghoe Koo,ATL,,1,2,3,0,0,,0
Ryan Allen,ATL,,,,,3,87,29.0,41
