Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cairo Santos,CHI,2,2,,,0,0,,0
Pat O'Donnell,CHI,,,,,1,36,36.0,36
Matt Gay,LAR,4,4,2,2,0,0,,0
Johnny Hekker,LAR,,,,,1,50,50.0,50
