Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Dan Bailey,MIN,3,3,2,2,0,0,,
Matt Wile,MIN,,,,,6,288,48.0,58
Sam Martin,DET,,,,,6,249,41.5,52
Matt Prater,DET,,,3,3,0,0,,
