Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Joseph,MIN,2,2,2,2,0,0,,0
Ryan Wright,MIN,,,,,2,95,47.5,48
Riley Dixon,DEN,,,,,4,217,54.3,68
Wil Lutz,DEN,,,5,5,0,0,,0
