Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Tyler Bass,BUF,3,3,1,1,0,0,,0
Sam Martin,BUF,,,,,2,108,54.0,63
Harrison Butker,KAN,2,2,2,3,0,0,,0
Tommy Townsend,KAN,,,,,3,173,57.7,60
