Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Matthew Wright,PIT,1,1,3,3,0,0,,0
Jordan Berry,PIT,,,,,3,130,43.3,56
Cody Parkey,CLE,3,3,1,1,0,0,,0
Jamie Gillan,CLE,,,,,3,139,46.3,50
