Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Julian Edelman,NWE,0,0,,0,0,2,7,3.5,0,5
Cordarrelle Patterson,NWE,1,30,30.0,0,30,0,0,,0,0
Danny Amendola,MIA,0,0,,0,0,3,16,5.3,0,9
Kalen Ballage,MIA,1,16,16.0,0,16,0,0,,0,0
Kenyan Drake,MIA,1,22,22.0,0,22,0,0,,0,0
