Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Austin Seibert,DET,1,1,4,4,0,0,,0
Jack Fox,DET,,,,,1,36,36.0,36
Matt Gay,LAR,2,2,2,2,0,0,,0
Johnny Hekker,LAR,,,,,1,41,41.0,41
