Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Marcus Sherels,MIN,2,51,25.5,0,32,1,10,10.0,0,10
Andre Roberts,ATL,2,45,22.5,0,24,2,8,4.0,0,5
