Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brett Maher,DAL,3,3,1,2,0,0,,0
Chris Jones,DAL,,,,,5,224,44.8,49
Eddy Pineiro,CHI,4,4,1,1,0,0,,0
Pat O'Donnell,CHI,,,,,4,162,40.5,49
