Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cairo Santos,CHI,3,3,3,3,0,0,,0
Pat O'Donnell,CHI,,,,,4,185,46.3,54
Mason Crosby,GNB,6,6,1,1,0,0,,0
Corey Bojorquez,GNB,,,,,4,171,42.8,57
