Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Ben Roethlisberger,PIT,17,25,252,1,1,1,7,51,97.4,2,-2,0,,0,0,0,0,,0,0
Le'Veon Bell,PIT,0,0,0,0,0,0,0,0,,32,179,1,27,6,3,12,0,9,0,0
James Conner,PIT,0,0,0,0,0,0,0,0,,2,14,0,11,0,0,0,0,0,0,0
Terrell Watson,PIT,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Antonio Brown,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,155,1,51,1,0
JuJu Smith-Schuster,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,32,0,15,0,0
Martavis Bryant,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,27,0,20,0,0
Vance McDonald,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,26,0,26,0,0
Alex Smith,KAN,19,34,246,1,0,3,23,57,88.6,4,13,0,,0,0,0,0,,0,0
Kareem Hunt,KAN,0,0,0,0,0,0,0,0,,9,21,0,5,6,5,89,0,37,0,0
Akeem Hunt,KAN,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
De'Anthony Thomas,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,61,1,57,0,0
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,37,0,23,0,0
Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,1,16,0,16,0,0
Charcandrick West,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Demetrius Harris,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,1,-9,0,-9,7,5,34,0,10,0,0
