Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Adam Vinatieri,IND,1,2,1,3,0,0,,0
Rigoberto Sanchez,IND,,,,,3,108,36.0,49
Ty Long,LAC,3,3,1,1,2,98,49.0,54
