Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Andy Dalton,CIN,10,18,136,0,0,2,17,59,79.9,3,-1,0,,0,0,0,0,,0,0
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,13,31,1,7,4,3,15,0,10,0,0
Tyler Kroft,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,79,0,59,0,0
Brandon LaFell,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,28,0,19,0,0
Josh Malone,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,13,0,13,0,0
A.J. Green,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
C.J. Uzomah,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Alex Erickson,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Giovani Bernard,CIN,0,0,0,0,0,0,0,0,,1,-1,0,-1,1,1,-5,0,-5,0,0
Blake Bortles,JAX,24,38,259,1,0,0,0,37,91.9,5,20,0,,0,0,0,0,,0,0
Chris Ivory,JAX,0,0,0,0,0,0,0,0,,20,70,0,14,4,3,34,0,29,0,0
T.J. Yeldon,JAX,0,0,0,0,0,0,0,0,,11,41,0,15,4,2,11,0,6,1,1
Corey Grant,JAX,0,0,0,0,0,0,0,0,,4,18,0,11,0,0,0,0,0,0,0
Marqise Lee,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,75,1,19,0,0
Marcedes Lewis,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,49,0,37,0,0
Keelan Cole,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,47,0,28,0,0
Allen Hurns,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,31,0,13,0,0
James O'Shaughnessy,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
Tommy Bohanon,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
