Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Nyheim Hines,IND,0,0,,0,0,3,30,10.0,0,13
Ashton Dulin,IND,2,46,23.0,0,26,0,0,,0,0
Devin Duvernay,BAL,5,111,22.2,0,27,1,0,0.0,0,0
