Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Isaiah Rodgers,IND,0,0,,0,0,2,13,6.5,0,13
Dallis Flowers,IND,0,0,,0,0,1,9,9.0,0,9
Montrell Washington,DEN,1,20,20.0,0,20,2,6,3.0,0,3
