Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
DeAndre Carter,HOU,3,63,21.0,0,28,1,3,3.0,0,3
Zach Pascal,IND,3,66,22.0,0,25,0,0,,0,0
Chester Rogers,IND,1,13,13.0,0,13,0,0,,0,0
