Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cairo Santos,CHI,2,2,4,4,0,0,,0
Trenton Gill,CHI,,,,,2,91,45.5,47
Riley Patterson,DET,3,3,,,0,0,,0
Jack Fox,DET,,,,,2,97,48.5,60
