Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Riley Patterson,DET,3,3,,,0,0,,0
Jack Fox,DET,,,,,5,222,44.4,61
Harrison Butker,KAN,2,2,2,2,0,0,,0
Tommy Townsend,KAN,,,,,5,247,49.4,58
