Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Patrick Murray,TAM,1,1,1,2,0,0,,0
Bryan Anger,TAM,,,,,6,239,39.8,48
Wil Lutz,NOR,3,4,1,2,0,0,,0
Thomas Morstead,NOR,,,,,2,91,45.5,51
