Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Younghoe Koo,ATL,2,2,1,3,0,0,,0
Bradley Pinion,ATL,,,,,3,128,42.7,45
Cairo Santos,CHI,4,4,3,4,0,0,,0
Trenton Gill,CHI,,,,,4,195,48.8,53
