Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chris Boswell,PIT,2,2,1,1,0,0,,0
Pressley Harvin III,PIT,,,,,6,250,41.7,53
Justin Tucker,BAL,1,1,1,1,0,0,,0
Jordan Stout,BAL,,,,,7,377,53.9,66
